Subj,ShapeNameC,ShapeColorC,Condition,Trial,TrialBin,ResponseTime,bodyShape,Response,Correct,totalCorrect,NoticedColorStr,NoticedColorC
3,-0.5,0.5,3,146,4,514,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,147,4,516,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,148,4,519,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,149,4,473,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,150,4,478,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,151,4,643,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,152,4,497,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,153,4,485,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,154,4,488,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,155,4,588,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,156,4,620,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,157,4,570,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,158,4,427,1,1,0,234,noticers,0.5
3,-0.5,0.5,3,159,4,498,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,160,4,534,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,161,5,1928,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,162,5,563,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,163,5,676,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,164,5,545,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,165,5,499,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,166,5,679,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,167,5,546,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,168,5,484,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,169,5,456,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,170,5,606,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,171,5,781,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,172,5,646,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,173,5,1028,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,174,5,818,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,175,5,1016,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,176,5,455,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,177,5,508,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,178,5,480,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,179,5,484,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,180,5,440,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,181,5,509,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,182,5,609,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,183,5,528,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,184,5,1299,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,185,5,646,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,186,5,596,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,187,5,644,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,188,5,449,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,189,5,663,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,190,5,532,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,191,5,455,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,192,5,476,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,193,5,625,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,194,5,623,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,195,5,685,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,196,5,601,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,197,5,536,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,198,5,666,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,199,5,503,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,200,5,490,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,201,6,518,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,202,6,456,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,203,6,461,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,204,6,418,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,205,6,441,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,206,6,399,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,207,6,406,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,208,6,494,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,209,6,561,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,210,6,514,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,211,6,581,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,212,6,550,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,213,6,1191,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,214,6,464,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,215,6,549,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,216,6,710,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,217,6,1793,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,218,6,738,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,219,6,524,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,220,6,542,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,221,6,864,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,222,6,534,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,223,6,535,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,224,6,2025,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,225,6,576,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,226,6,640,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,227,6,846,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,228,6,612,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,229,6,627,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,230,6,1105,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,231,6,477,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,232,6,546,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,233,6,436,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,234,6,458,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,235,6,479,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,236,6,595,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,237,6,563,1,2,1,234,noticers,0.5
3,-0.5,0.5,3,238,6,404,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,239,6,603,2,1,1,234,noticers,0.5
3,-0.5,0.5,3,240,6,507,1,2,1,234,noticers,0.5
4,-0.5,-0.5,4,1,1,1908,1,1,0,236,non-noticers,-0.5
4,-0.5,-0.5,4,2,1,863,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,3,1,2085,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,4,1,1641,2,2,0,236,non-noticers,-0.5
4,-0.5,-0.5,4,5,1,1695,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,6,1,1139,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,7,1,1037,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,8,1,619,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,9,1,1641,1,1,0,236,non-noticers,-0.5
4,-0.5,-0.5,4,10,1,944,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,11,1,802,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,12,1,569,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,13,1,682,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,14,1,630,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,15,1,772,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,16,1,541,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,17,1,655,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,18,1,476,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,19,1,561,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,20,1,818,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,21,1,1032,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,22,1,726,2,2,0,236,non-noticers,-0.5
4,-0.5,-0.5,4,23,1,689,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,24,1,605,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,25,1,2284,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,26,1,697,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,27,1,788,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,28,1,1948,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,29,1,566,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,30,1,583,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,31,1,1127,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,32,1,914,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,33,1,1108,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,34,1,1455,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,35,1,797,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,36,1,677,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,37,1,626,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,38,1,608,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,39,1,560,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,40,1,496,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,41,2,1227,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,42,2,642,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,43,2,512,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,44,2,643,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,45,2,561,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,46,2,673,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,47,2,1086,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,48,2,1226,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,49,2,545,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,50,2,531,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,51,2,694,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,52,2,690,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,53,2,621,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,54,2,491,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,55,2,591,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,56,2,639,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,57,2,573,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,58,2,542,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,59,2,720,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,60,2,2074,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,61,2,751,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,62,2,488,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,63,2,524,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,64,2,543,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,65,2,449,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,66,2,534,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,67,2,680,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,68,2,581,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,69,2,549,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,70,2,615,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,71,2,742,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,72,2,592,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,73,2,831,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,74,2,534,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,75,2,552,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,76,2,649,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,77,2,550,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,78,2,856,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,79,2,637,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,80,2,650,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,81,3,1148,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,82,3,1142,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,83,3,1008,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,84,3,607,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,85,3,911,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,86,3,1025,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,87,3,576,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,88,3,577,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,89,3,881,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,90,3,582,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,91,3,631,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,92,3,645,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,93,3,626,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,94,3,769,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,95,3,810,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,96,3,689,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,97,3,541,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,98,3,1583,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,99,3,422,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,100,3,461,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,101,3,754,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,102,3,604,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,103,3,843,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,104,3,721,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,105,3,620,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,106,3,618,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,107,3,872,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,108,3,429,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,109,3,644,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,110,3,626,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,111,3,832,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,112,3,1206,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,113,3,749,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,114,3,534,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,115,3,552,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,116,3,490,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,117,3,1710,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,118,3,673,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,119,3,718,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,120,3,472,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,121,4,1244,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,122,4,722,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,123,4,573,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,124,4,718,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,125,4,1336,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,126,4,553,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,127,4,635,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,128,4,457,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,129,4,622,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,130,4,397,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,131,4,485,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,132,4,521,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,133,4,458,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,134,4,448,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,135,4,486,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,136,4,554,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,137,4,587,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,138,4,411,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,139,4,546,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,140,4,532,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,141,4,438,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,142,4,476,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,143,4,1969,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,144,4,986,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,145,4,506,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,146,4,893,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,147,4,464,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,148,4,790,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,149,4,958,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,150,4,3391,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,151,4,3440,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,152,4,1773,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,153,4,718,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,154,4,953,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,155,4,714,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,156,4,518,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,157,4,488,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,158,4,476,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,159,4,512,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,160,4,579,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,161,5,1189,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,162,5,861,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,163,5,579,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,164,5,531,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,165,5,997,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,166,5,517,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,167,5,424,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,168,5,558,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,169,5,592,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,170,5,656,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,171,5,1037,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,172,5,554,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,173,5,812,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,174,5,547,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,175,5,581,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,176,5,630,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,177,5,676,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,178,5,609,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,179,5,495,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,180,5,723,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,181,5,862,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,182,5,499,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,183,5,807,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,184,5,990,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,185,5,1022,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,186,5,476,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,187,5,689,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,188,5,733,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,189,5,583,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,190,5,615,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,191,5,566,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,192,5,967,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,193,5,503,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,194,5,618,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,195,5,617,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,196,5,743,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,197,5,1073,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,198,5,606,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,199,5,718,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,200,5,551,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,201,6,903,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,202,6,1098,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,203,6,598,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,204,6,2390,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,205,6,895,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,206,6,578,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,207,6,467,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,208,6,503,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,209,6,507,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,210,6,670,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,211,6,491,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,212,6,463,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,213,6,1763,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,214,6,564,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,215,6,550,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,216,6,711,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,217,6,643,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,218,6,497,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,219,6,645,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,220,6,1106,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,221,6,557,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,222,6,446,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,223,6,1108,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,224,6,1008,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,225,6,735,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,226,6,2168,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,227,6,2105,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,228,6,637,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,229,6,571,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,230,6,924,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,231,6,638,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,232,6,3596,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,233,6,548,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,234,6,550,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,235,6,888,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,236,6,3980,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,237,6,564,2,1,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,238,6,517,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,239,6,648,1,2,1,236,non-noticers,-0.5
4,-0.5,-0.5,4,240,6,1190,1,2,1,236,non-noticers,-0.5
5,0.5,0.5,1,1,1,1273,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,2,1,1085,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,3,1,1081,2,1,0,232,non-noticers,-0.5
5,0.5,0.5,1,4,1,1718,2,1,0,232,non-noticers,-0.5
5,0.5,0.5,1,5,1,633,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,6,1,519,1,2,0,232,non-noticers,-0.5
5,0.5,0.5,1,7,1,1226,2,1,0,232,non-noticers,-0.5
5,0.5,0.5,1,8,1,991,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,9,1,1008,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,10,1,575,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,11,1,592,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,12,1,560,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,13,1,929,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,14,1,564,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,15,1,612,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,16,1,467,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,17,1,664,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,18,1,725,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,19,1,432,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,20,1,423,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,21,1,493,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,22,1,608,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,23,1,640,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,24,1,414,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,25,1,533,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,26,1,695,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,27,1,691,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,28,1,559,1,1,1,232,non-noticers,-0.5
5,0.5,0.5,1,29,1,560,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,30,1,785,2,2,1,232,non-noticers,-0.5
5,0.5,0.5,1,31,1,473,1,1,1,232,non-noticers,-0.5
