Subj,Ratings,ColorID,ColorProtoF,ProtoStr,ProtoC,Name,NameC,ColorWarmnessC,FreqInFreqStr,FreqInFreqC,Freq,TypicalityStr,TypicalityC,NoticedColorStr,NoticedColorC,ExposureStr,ExposureC,deltaE
13937,0.01875,Gray,Gray,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
14018,0.005,Gray,Gray,Achr,0,Slub,-0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
14085,0.21625,Gray,Gray,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
14155,0.12375,Gray,Gray,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
14160,0.61625,Gray,Gray,Achr,0,Slub,-0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
13376,0.05625,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
13382,0.38375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
13420,0.1025,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
13500,0.325,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
10889,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
10897,0.16625,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
10970,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
10988,0.57,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
11056,0.00125,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11270,0.72125,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
11327,0.30875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
11343,0.44375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
11373,0.13875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
11482,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
11498,0.17875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11514,0.32625,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11548,0.31875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11586,0.355,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11640,0.18875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11657,0.31625,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11712,0.18,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
11771,0.21375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11798,0.34,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
11826,0.23,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
11900,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
11917,0.3375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
11938,0.505,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
11988,0.0475,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
12132,0.2675,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
12166,0.55375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
12364,0.0325,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
12549,0.27875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
12568,0.42125,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
12642,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
12729,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
12773,0.02375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
12786,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
12852,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
13316,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
13364,0.55,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
14244,0.00375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
14326,0.17,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
14332,0,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
14545,0.365,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
13545,0.88625,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
13702,0.37875,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
13851,0.26375,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
13937,0.0125,Gray,Gray,Achr,0,Filk,0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
